"Julianne.331.CEC_S246_L001_R1_001_F_filt.fastq.gz"	"Julianne.337.CEC_S242_L001_R1_001_F_filt.fastq.gz"	"Julianne.337.COL_S269_L001_R1_001_F_filt.fastq.gz"	"Julianne.351.CEC_S244_L001_R1_001_F_filt.fastq.gz"	"Julianne.351.COL_S271_L001_R1_001_F_filt.fastq.gz"	"Julianne.536.COL_S265_L001_R1_001_F_filt.fastq.gz"	"Julianne.544.COL_S255_L001_R1_001_F_filt.fastq.gz"	"Julianne.547.CEC_S233_L001_R1_001_F_filt.fastq.gz"	"Julianne.547.COL_S260_L001_R1_001_F_filt.fastq.gz"	"Julianne.579.CEC_S234_L001_R1_001_F_filt.fastq.gz"	"Julianne.582.CEC_S243_L001_R1_001_F_filt.fastq.gz"	"Julianne.582.COL_S270_L001_R1_001_F_filt.fastq.gz"	"Julianne.604.CEC_S235_L001_R1_001_F_filt.fastq.gz"	"Julianne.716.CEC_S231_L001_R1_001_F_filt.fastq.gz"	"Julianne.716.COL_S258_L001_R1_001_F_filt.fastq.gz"	"Julianne.719.CEC_S245_L001_R1_001_F_filt.fastq.gz"	"Julianne.719.COL_S272_L001_R1_001_F_filt.fastq.gz"	"Julianne.856.COL_S254_L001_R1_001_F_filt.fastq.gz"	"Julianne.891.CEC_S220_L001_R1_001_F_filt.fastq.gz"	"Julianne.891.COL_S247_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.536.CEC_S103_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.544.CEC_S179_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.579.COL_S159_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.604.COL_S166_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.842.COL_S133_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.856.CEC_S172_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.872.CEC_S125_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.872.COL_S157_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.842.CEC_S117_L001_R1_001_F_filt.fastq.gz"	"Julianne.542.CEC_S232_L001_R1_001_F_filt.fastq.gz"	"Julianne.542.COL_S259_L001_R1_001_F_filt.fastq.gz"	"Julianne.661.COL_S266_L001_R1_001_F_filt.fastq.gz"	"Julianne.667.CEC_S236_L001_R1_001_F_filt.fastq.gz"	"Julianne.717.CEC_S230_L001_R1_001_F_filt.fastq.gz"	"Julianne.717.COL_S257_L001_R1_001_F_filt.fastq.gz"	"Julianne.841.CEC_S278_L001_R1_001_F_filt.fastq.gz"	"Julianne.841.COL_S282_L001_R1_001_F_filt.fastq.gz"	"Julianne.853.CEC_S280_L001_R1_001_F_filt.fastq.gz"	"Julianne.853.COL_S284_L001_R1_001_F_filt.fastq.gz"	"Julianne.882.COL_S253_L001_R1_001_F_filt.fastq.gz"	"Julianne.899.CEC_S221_L001_R1_001_F_filt.fastq.gz"	"Julianne.899.COL_S248_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.661.CEC_S111_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.665.COL_S180_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.667.COL_S173_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.835.CEC_S158_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.835.COL_S151_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.840.CEC_S109_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.840.COL_S141_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.882.CEC_S165_L001_R1_001_F_filt.fastq.gz"	"Julianne.540.COL_S267_L001_R1_001_F_filt.fastq.gz"	"Julianne.663.CEC_S241_L001_R1_001_F_filt.fastq.gz"	"Julianne.663.COL_S268_L001_R1_001_F_filt.fastq.gz"	"Julianne.791.CEC_S229_L001_R1_001_F_filt.fastq.gz"	"Julianne.791.COL_S256_L001_R1_001_F_filt.fastq.gz"	"Julianne.838.CEC_S281_L001_R1_001_F_filt.fastq.gz"	"Julianne.847.CEC_S279_L001_R1_001_F_filt.fastq.gz"	"Julianne.847.COL_S283_L001_R1_001_F_filt.fastq.gz"	"Julianne.923.CEC_S223_L001_R1_001_F_filt.fastq.gz"	"Julianne.924.CEC_S224_L001_R1_001_F_filt.fastq.gz"	"Julianne.962.CEC_S222_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.540.CEC_S119_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.838.COL_S128_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.858.CEC_S171_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.858.COL_S149_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.923.COL_S135_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.924.COL_S143_L001_R1_001_F_filt.fastq.gz"
"PWY-6478"	3545.35610790435	1770.10944413984	1401.56372432882	1327.7062998229	253.063543507003	1714.66413524162	885.365723106963	3530.05784364754	846.435662336148	2692.23099617525	676.033306680484	747.955728485935	796.542667190498	1333.13829865253	463.148561512497	1248.35151563717	586.366797660513	2034.91521160749	916.613044616988	648.184368395872	2195.64122207969	2517.32292079376	249.808189282315	494.654987099426	706.630026271288	854.91613082476	1889.46295851377	748.708851967775	958.552210898344	914.945729555186	515.935699546586	543.172139463358	824.243660934096	1092.22806147265	813.380644975989	956.150738120783	1114.45840521067	1251.52972734814	921.350874808176	781.787024857193	1477.82332883624	759.113476757632	1208.26979433257	2217.78146395422	295.47742496234	207.373685611167	603.754551980301	910.384283368784	837.132087817334	1203.0191361997	206.890904728917	1035.0330742661	1220.25401017699	1141.0127088711	1324.56051337901	1600.70517376178	1925.47376328887	1883.54490630583	1047.0154327904	1780.18027959423	2505.47515469772	511.216788976401	905.249394438996	1370.07302510409	741.055395273432	838.175754900578	889.724729514914
"PWY-6507"	9409.01843376316	3753.05883620219	7405.2138154106	4553.58979391232	2168.07445444985	5490.30677923449	4034.99761325112	4896.68245035452	3733.55619256759	8620.97116766408	4099.94061877443	4771.63613370651	2230.07647217282	6274.64098850391	4820.89603844147	5685.81254721066	2777.26253120906	1985.98833579284	4168.54683893514	3514.69275578048	4284.04092937462	3315.39567797792	1798.30925041309	2851.97726588082	2831.367844292	1687.37824816414	1936.80523174704	2516.09840049485	3125.01840351137	4603.81509540741	2789.89373635384	3630.30014905616	3701.71878586019	4302.91982617499	3482.80178646912	4261.55255261396	5056.25487510172	4686.53031135765	4051.00027121193	3466.50270060067	5386.2618210384	3724.22940407916	2403.52995695584	10412.8535757984	2289.70830685548	2223.74861954606	2475.78098767647	2742.30438748104	3356.09391770948	3715.90122382108	4431.09235888424	3995.00618604199	3133.37676221091	4095.73611321877	6550.11768665419	5299.59176185002	9929.74472987013	9989.31022073926	4627.27585858016	4980.20298413283	7590.27143401425	2165.62511644298	3457.78555290261	4311.00171437045	3056.02880559168	3976.16516583229	4158.71282292793
"PWY-6519"	459.058588870907	0	32.8580446197618	125.234213160914	0	250.585038330278	0	140.176090410457	341.088964903322	695.955243205869	106.043750005857	149.209498666615	0	92.9658027043076	114.844814403805	330.974627697997	143.994087017603	121.639666814373	127.349046732149	0	187.301084744449	0	93.751124680573	19.1716494374488	142.983919019968	45.40541840174	138.038785984705	187.377882717538	115.626377477234	296.736371298314	141.627199349294	155.440525906964	0	71.7596546485722	40.9312655174154	380.063491943994	408.280479898214	212.176103813345	153.121307836579	236.456043582107	154.777124653403	128.70405650881	70.9911591641383	259.005629124448	32.7289287587098	357.370958738837	246.948158175705	173.61565742333	179.947877831685	209.403462538327	567.344244089961	206.800605278448	60.8170455398048	177.105945162501	456.375343875221	333.732090954493	4263.38474280701	4231.69300219186	190.553346793826	346.737802543281	332.633471420485	324.892198088477	296.290947813131	174.705223909737	152.347271946973	138.067358920779	148.729838934098
"PWY-6545"	3497.59567658116	772.275507456027	591.272542862692	1115.30405681218	207.332606103753	1142.9441162516	1028.62895993958	1889.15517319428	365.263654723043	3078.03753270102	1535.80114711508	1742.66090980855	592.952578106016	1620.95273672654	560.885722882655	2217.99331016254	556.841366790663	760.462973224056	830.57563337048	523.856661311997	1379.74404363176	1290.32707147247	386.996387748645	958.34055988656	996.644089828743	501.195132619374	457.820424684455	292.065605024652	1342.70182906818	861.284376415491	421.500324988735	901.690947506744	504.802240668173	1275.80193619255	1243.3712139944	1107.81210811685	1274.54975987359	1599.29837022259	1051.21296165479	641.016216086347	1689.48508911452	853.475746232654	643.075693592527	2475.17646414373	236.678157996789	111.811426240608	613.842917450272	1456.01061222393	2625.13874232761	1153.20755026932	492.408013458803	832.152875844452	869.24053036473	1072.24825406668	2120.52354935566	1636.55733388586	2790.94452979654	2092.3383313473	1233.86065764759	1243.03002619324	1801.80682672489	800.764427050134	906.556658316793	1245.33252117651	722.565884320835	690.243804846248	694.56880777152
"PWY-6562"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999749317690176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-6572"	1113.04843269162	215.929083386628	719.124872055807	293.670421414443	159.748822605965	1012.67947606645	156.548419812783	129.980673468212	392.129415154652	1323.65940163724	999.117148905319	847.20961143975	97.6392663633993	459.616954905357	556.117414152348	270.849185918754	198.029857383377	156.602384009868	526.154875064627	371.3217623498	487.57726928047	114.992453162512	317.708281107058	170.936897264593	181.009685401759	139.266442442627	124.546899168922	300.121617782589	130.141348922182	286.695203028934	183.596814182509	437.962290478514	208.986365813014	177.364741126571	65.7650403324695	347.577281495135	363.442988483462	308.891622511747	280.087524032478	509.568774527419	339.849509601741	322.440585357495	240.767354440256	781.357985371984	246.318107494898	387.75564380755	228.419207538658	169.660700472398	179.780965688716	406.461672693562	1013.77152848245	508.65549048826	173.689921124459	418.437015674618	1065.79972972745	518.476313866039	7368.31554748374	7632.89817409796	322.269335914346	550.49405137509	980.409691772363	287.330375379835	440.242661211437	331.273572183778	232.029615771601	431.97852446029	568.594396758966
"PWY-6588"	3959.86336054659	353.030666987868	367.83922843622	817.280770709323	170.850632948358	1346.55889481774	405.86264994425	2269.96475616323	466.976952591911	2413.77785495883	404.255848343355	647.920974861589	362.817607122898	1488.09871870747	570.593860626211	902.73422396432	372.411168369339	478.592830734634	290.949647176151	84.4723515531393	1871.77361252095	719.613710215295	254.826237172264	452.994179303692	480.650990508476	289.736344667279	518.093560204474	283.415257168353	583.894284427659	434.252571998805	258.787340296631	589.784674418979	700.850513515511	780.07342587501	927.720824276251	695.081769530326	655.933934178393	789.093422627075	710.892351015751	225.497983077606	1302.48485069313	486.296255621083	826.188903626265	2184.81354850832	174.408480316368	189.170781597408	325.497373244538	19.9490961485991	198.473290315778	967.373951058795	6.674532523354	663.682429817016	813.442928750599	701.416151691586	1597.0611903588	556.045392685458	79.9853014630624	77.5968513075047	360.291345533262	1143.83592220156	2592.7172920433	137.654443827766	572.516812426923	1470.51340512803	780.201987854161	727.009213802818	742.542639161852
"PWY-6590"	80.3482053695346	6.74498406982447	45.8157091362853	0	0	911.89234232141	0	31.3734705044139	26.6824545293152	629.591141317154	657.408572699023	1665.86976348651	0	0	0	0	39.1954498435868	0	0	0	378.627477245987	0	8.91054512693613	0	0	26.8064368276733	53.7143556148575	20.0412335009618	22.3342158874738	22.344008749671	0	0	0	26.7995480141615	0	8.97642205537795	0	0	0	0	53.1958838343623	22.2530089010171	162.146159530995	31.3457915249484	0	4.47588402695344	0	17.7922607378925	8.95535455461708	101.301017180313	0	0	0	0	0	0	79.7777843498675	133.468562005953	17.9240588357816	0	13.4756965011812	0	0	0	0	22.3428709101139	0
"PWY-6608"	9761.68016224179	1140.71221037603	1041.95332557303	3488.27277071296	1089.97677249962	2462.8893722928	2322.69000379877	5412.58188521868	1657.52679998179	3663.84218354808	1269.6003423875	1622.12920248799	1347.79548867064	4950.99576255912	1944.70139088268	3413.93499459547	1359.23924463687	1260.70134711722	1127.89139369183	576.534922256787	3095.09954079345	3365.25045691394	594.497074463091	1230.40628689673	1751.69754566791	613.497175189803	1043.92197329723	702.443717970783	2658.09276892512	2863.66909039205	1653.4465894299	2015.64012786217	3674.98220107271	1971.14620488297	1780.20427430954	2334.95578446413	2567.41005398713	2235.8276222179	2001.33582840298	2002.3934137863	3312.87321408841	1484.65641639693	1902.3077276543	9437.07098821023	982.48731453923	784.601443275142	2138.39460840115	1347.6186398261	1451.83842879391	2234.48545200925	638.404028799205	2542.63789863007	2454.32919397596	2393.61309911503	3335.98943886509	4036.28637508996	10677.6460950793	10733.7494292886	2001.49883111141	3043.4918982426	4581.95900892749	1106.19060174768	2069.36306829974	4270.26715323334	2891.70910972865	1723.63003367518	1851.8504379175
"PWY-6609"	22528.1788424491	11396.4006457637	12424.3999263046	10530.5606924802	7309.92186971671	11571.4530623001	10696.4581239208	16814.8214678474	11677.9441927131	18809.1417195653	9245.16975254366	15405.6110995912	4995.69390861532	12394.9039780084	8657.58284267585	11749.7226948009	7161.67059272055	11896.8741983083	7601.51341694361	6003.29054445368	10951.1507476618	9057.50633614005	5386.47358726858	6745.33227848101	7443.09635346965	6025.83857506232	12855.993855581	7355.57207437051	9494.85169642096	11860.7893922859	7815.80372414203	9800.0463341118	9611.1951727059	8861.48002894493	9082.05609076105	10614.7499048174	12152.7646496252	12056.9699248923	9684.14263162448	10528.0362022558	13067.0695347005	7770.25332155156	6536.56925566932	21311.9938009192	5338.68724697544	6014.40803818136	7067.81354535921	6386.33414626699	8006.61471131479	9657.77867506851	7173.81143910037	8920.57507706229	12447.1343122614	9009.77938628722	13372.6309436672	12911.5401278956	11989.4644561203	11285.9166855008	8848.25902769163	9585.05777392103	14630.850662431	5815.85681257661	7682.61295232605	9763.2064970023	7282.07980924461	7786.63499899263	7713.11971181433
"PWY-6612"	9122.42919326969	5873.67822186773	8831.52264685093	3795.35290120179	1443.5941284242	5998.92820819245	4622.33907089979	4476.7200649784	2690.69489149351	9129.16176370219	4385.45043811547	6063.98251473366	2551.97421869281	5978.8153995853	4676.6707261623	5404.20118586906	2827.41377395384	4404.51311267119	2923.55596370937	2175.80653059618	5064.98897031377	3708.49524383947	1627.05024939886	2853.97807561776	2524.31239545911	2193.52688909123	3552.49480604633	3282.66695248679	2991.75647776907	2978.4653012487	1639.01310448473	2346.32568581322	2523.42991728131	3292.58317059937	2472.19483186094	3121.40997239238	3516.03249185549	4016.34598035353	3129.95177292743	2582.37220398905	4424.67278782958	2711.94990888151	2405.09569918034	7295.67486052126	1974.73575647394	1550.23461960092	1674.28472905569	2934.69472212752	4274.18857904475	3858.5953101106	3705.85159164866	4001.08159114933	3041.10227093529	4166.99343651113	7090.82511323003	4267.10084501805	12293.371755433	11566.1303076985	3964.52168368182	3770.29752318281	6910.43082432517	2513.47042845988	2504.34529785881	3306.60059231651	2092.45091047782	3022.86097283315	3033.02510561654
"PWY-6628"	1002.29084122584	201.972100078186	846.980503226854	254.936774480155	352.695933855405	1096.97480073296	917.135967725691	280.218421054687	530.650279407563	2608.06491740298	1649.69275121915	2787.15970988476	126.7518431088	1022.42199788876	1382.3662329406	471.724246957754	762.587337737273	397.490201506196	2097.16588046431	1828.08196301394	612.08755906683	330.684925607537	689.837021493318	588.830197010909	575.08656147622	249.265543668618	274.701609976252	459.035014487442	421.328186580346	433.978270189429	223.674553356908	1200.91559048136	156.484149689922	609.435298384731	518.455020803128	620.979949221741	1253.74854512942	2835.82321741858	1591.92630307391	656.115509717785	1446.54003776526	1706.2592803812	344.937506265799	1475.09823545884	349.143635690362	382.347649305858	399.336103684066	2130.10195960596	3923.12910852324	607.134397583196	4410.2067139439	615.295144032474	675.471079750223	427.648583461954	1085.68132481724	1414.00890970797	2917.93143732113	2728.18141749153	1737.92719475265	281.912038950086	1470.3878927757	3273.09805024908	1250.54435448995	482.054423532842	359.072039074784	1075.53121298437	776.748629842489
"PWY-6629"	0	0	0	0	0	10.3091127477864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.6194392906016	18.7737788217342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238.938094990002	231.854813363055	0	0	0	0	0	0	0	0	0
"PWY-6630"	1000.70831695727	201.893982994168	840.626829212802	254.661905734824	348.317443547881	1090.85877288437	906.452402855065	280.17292121071	528.27947950858	2592.87521795142	1633.33777748324	2736.50451060311	126.628599064042	1015.857106228	1329.22303352081	470.025898757645	747.312409092175	397.368119907824	2049.52096009457	1769.75938491356	611.154457263892	330.426116161026	668.747796535869	580.303935450298	571.657827988051	249.054105860507	274.653999713957	457.554634960559	420.448398553682	433.008957329288	223.105088530984	1187.58435650312	156.389841956151	607.284472089242	516.910445699733	619.015338012596	1246.72233324943	2793.97851679771	1570.18416682281	651.441791117478	1436.39806493963	1665.71214487876	344.431583967413	1466.63014305386	344.59151370177	378.950620099088	398.466945616839	2092.50387473554	3826.88027190125	605.639568876291	4160.76654685224	613.142710402247	673.575319601986	426.861259644218	1080.19478011569	1400.51110724969	2902.79671001956	2712.20211574869	1720.03035948852	281.65522875391	1467.1677301582	3225.3470061486	1233.48023406449	480.746387455149	357.453004980887	1064.55358604684	770.784212872587
"PWY-6690"	0	0	0	0	0	2.33455752212389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.54545454545455	1.71272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.1345454545455	21.5018181818182	0	0	0	0	0	0	0	0	0
"PWY-6700"	7513.25083007127	3546.68394435426	7606.41570452927	3593.98736450159	2323.23969105068	5906.7316326571	4606.47745569561	4263.98934344855	4495.52612423095	9118.97577306647	4386.37039629837	6336.11299218307	2078.3501051185	5828.69179249181	5282.08725180413	6225.78777395511	3591.7586637033	2219.77069425776	4780.69477584748	4065.29247294422	4661.79341468263	3248.20535239066	2200.07527703153	3345.046770433	3155.18939429009	1627.09469160739	1728.97820701696	2308.22342662074	3037.23528833861	4135.26970775725	2255.50051099874	4877.00032833027	2392.52139314947	4411.6228738651	3884.02988859735	4830.4510452376	5502.77665105171	5744.4172646815	4853.77192261691	3748.71258787496	5745.55040572744	4148.4723257911	2595.5455798297	8673.96720020995	2484.49851961866	2808.94398339866	2321.88876432178	3138.76029741095	4407.07028903886	3563.42501380865	4611.99736330194	3702.66195196093	4035.74250313212	3683.07628227186	6577.2324428274	4556.59413485712	11378.9904237582	10710.1009509144	4690.41262478787	4912.16809212582	6765.11995622965	2105.38012010414	2834.4419589963	3494.7248730639	2822.37706645478	4092.96100525405	4430.57473839528
"PWY-6703"	6006.89080815643	2606.51722783395	5900.57946502176	2713.31319935534	1587.86847207965	4472.41560899646	3308.10006562638	2873.44321265462	2504.32174129171	6668.75118267086	3203.13816705784	4318.40762577444	1578.46233965836	4617.12385392461	4115.20227030832	4928.01570594089	2605.07567111277	1467.72476565243	3685.58701281019	3153.6873415138	3502.58970276714	2412.87561906476	1518.41418397331	2440.96744487765	2165.46719142093	1215.40526241981	1295.47314257468	1754.05606717297	2141.13354363243	3027.672851017	1597.54577985271	2685.4061920305	1826.48253609138	3387.17334434028	2877.41019066061	2932.66666843139	3300.23823171163	3749.44326851146	3145.9438044972	2627.27021111024	3928.71861299996	2954.37264274443	1878.63633336043	6619.59829440712	1839.64456000619	1477.74225079192	1579.90928573351	2499.94430702901	3750.44795890632	2721.12251171414	3509.16413557062	2773.22509159436	2726.00488220917	2717.25979595589	4954.05752134902	3424.81464436602	9809.02696177817	8974.06930616084	3690.59706938809	3680.01444051661	5145.36590744279	1550.04868864436	2070.62581779687	2612.42978931537	2068.54390865412	3092.74880194674	3361.46048478703
"PWY-6708"	88.1328628521002	0	17.2992959891963	31.602351191032	14.4324679019892	2.14796396817582	0	17.376437675351	29.2991294424655	151.373437992171	26.8462425981358	0	1.67135481105149	0	0	34.5077150788986	59.444198831175	0	109.123443314963	82.2673075683253	0	0	28.2538677004234	19.67942706993	31.7950335926176	53.6646956552868	14.8049946205951	5.57708898324734	27.0633451946433	54.8126915957753	21.316059048423	0	12.262340217353	26.9757781414744	0	19.7222957330143	27.0674157051805	24.6306150297996	0	241.095263517569	397.680472597512	238.21478596577	0	115.188259689994	0	17.9577125157942	0	264.874437234156	170.123860217625	225.617985399425	0	181.29472489939	31.3631674051607	121.23392928145	157.568119064465	391.25565044504	71.1560648621084	65.7414839845744	0	17.2415558278332	14.8965634341027	0	247.752805398806	94.7727796071226	48.845926791754	0	12.3170707993047
"PWY-6728"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8469260091312	0	0	0	0	0	0	0	0	0
"PWY-6737"	21201.2548242176	12794.0440036575	13184.4607043694	9787.91188677105	4425.90408385768	10904.4863911055	8589.04103139651	15967.5578449029	7179.69343886476	18648.4339385002	8006.92280977752	10444.5416280418	5209.13597613023	11539.3326945467	7933.99906872025	11222.8842205261	5597.74520992239	12558.6607755376	7930.48982111617	6336.44064458422	10838.1808224327	9816.9078155588	3645.23986824296	5359.30060555593	5857.24327771957	6029.79476390479	13987.5127206371	6519.6102881741	7272.33602314337	9722.20391137659	5910.10641959158	6690.69910691106	8002.04451151263	9220.7574385127	8703.83619807496	8252.46879418763	9550.60294165049	10543.1907468503	8183.60828400514	7396.90184695667	10758.7024938834	6627.69379891596	6156.33105663211	18828.7325120409	4108.17527394572	3375.81271977049	5358.79271477652	6028.63781874732	8196.95199771996	9027.66643371043	8872.96445758662	8734.85519343096	10174.895980134	9322.22921433943	13078.7968663902	9807.15903847688	16862.9863544237	16411.251588179	9262.52060110716	10383.6376804289	16024.5506263021	6042.14896152248	6082.55877132952	8899.69872796529	6179.71597616032	7438.82355064564	7679.67890981939
"PWY-6749"	184.405499483294	87.6382654723995	123.903234611192	224.224543293986	137.764015517318	51.863944820546	89.5607620028683	361.952562963262	268.875674003931	612.753974837497	29.9432345682181	22.6415114489251	9.98829017072512	77.6622462044047	258.523095304379	52.4956828993123	29.9212963849176	87.6534318114437	382.207747577898	402.299279845466	110.032041751505	69.6973774988437	0	9.33257582389322	223.133930127054	73.4950952689146	0	0	297.91316144578	338.399152054159	274.518346348996	78.9556770491662	39.2324565674495	175.852398132942	100.017527806859	139.423890685656	140.254576923016	86.2847790424112	98.0381629651706	148.733858812682	364.896547761677	221.421787579166	49.1232202232169	301.713030032663	9.33023270769477	63.610245532157	29.2610927092886	75.4263942381564	61.7068712364683	181.881569703176	314.094649296223	117.709784118694	342.819896484557	147.239406242358	213.222395381872	727.315958972251	2597.56267076863	2687.02768764309	372.341281184665	38.5681333995369	122.72551986327	15.9735452658728	708.477801612136	388.263351145889	277.95138271693	361.346059326652	327.324185279671
"PWY-6876"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.659955179596354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-6891"	604.999040758727	134.665281681731	78.3687067712095	85.5090804271014	0	445.535004441726	467.376894013986	275.032025917627	0	356.364478440934	316.00041423554	908.411698598115	41.1783296822235	350.491512577461	61.9169169511313	563.556506730221	94.4270399553739	171.486717226648	73.7324018804371	31.0605956709463	343.42931606568	951.011133029477	4.79338788399676	66.3490635226689	66.2950908304927	84.1706726324279	173.908281631263	93.0492830263116	98.9496312409728	123.075818707695	73.375162450766	33.426837219154	108.33288878581	224.368515501113	138.860305057222	249.887284852142	313.609849823062	286.435570943297	225.992701242083	47.6186126477282	241.856685875771	122.665070771038	89.4960802097195	438.400663457406	0	0	170.285216315024	75.7894791945076	122.9142568946	227.480187265973	4.79682554410881	125.224559935618	125.140404796649	146.252077437861	191.602692762679	118.281043513888	1284.76788622902	1370.34184289575	323.877356588722	401.960855966233	832.057533605979	52.2382724288257	56.9426809286239	145.50143502108	114.977983093273	196.354995684047	217.005200385956
"PWY-6892"	10557.3357484494	2539.29852990591	4341.36267488375	4962.67621968017	2468.48255776168	6165.10548547786	4273.62449945391	5870.58896212591	3547.51454491527	9140.6514052199	5002.04713536184	6025.14267719314	2302.18268356695	6307.10048345464	4593.03990842482	6752.67534072617	3342.43212289845	3056.621197462	4794.02065332584	4034.19548103149	5255.79919231263	4538.65590624836	2006.40039870478	2982.65578236002	2871.97621986439	1971.1244649411	2325.50100787476	2708.41823669078	3179.78797039455	5314.72762069108	3153.04984514416	3696.09587135288	3474.78673360819	5069.67711611055	4258.90858537203	4047.5926662664	4657.45014865167	5587.93882616589	4502.68708313362	3577.99896385877	6507.96442210787	4109.63888509948	2895.16445122769	9325.96180561293	2417.54686598487	2034.12103998543	2461.83321307705	3341.54956128907	4658.92793687635	4138.8630608496	4149.53391070743	4852.34745945089	4647.26474615756	5133.23101928891	8045.07935763685	4927.58229387295	11944.2897201997	10920.8459525124	5240.73372501884	5627.34177486888	8647.1450826428	2816.02887809218	2955.55714899615	3970.69200183605	3099.42673078215	4441.23445784069	4617.14782941344
"PWY-6895"	2351.83883848036	577.259107472626	374.367180958064	391.479594917681	0	1710.17792306525	1621.51834781967	1063.91334908921	0	1529.12373687468	1201.91728623555	2686.61173787974	190.115891655845	1425.53095427061	296.116474918654	2089.2328285983	425.914543338986	704.702193208764	346.823558800594	150.612531730995	1343.59826546623	2072.41055884734	23.7433540062637	306.934263565592	304.417144015772	357.786031364088	665.642404765712	414.809882165722	434.963491145437	548.595472318319	325.698610297481	161.260576769736	456.360397321027	925.234223167575	597.351957910541	989.599470867543	1223.58865662345	1155.94420364583	923.993857539863	225.049397736371	1027.30303065543	548.422168737568	388.05515682583	1833.77684311962	0	0	626.493814487806	344.886555318515	554.801602402245	931.078834609736	23.892717345379	551.299952365084	537.281786906511	630.903764630081	859.716036308602	539.95257011528	4513.79697459207	4622.03739350907	1267.39514306574	1435.09973237426	2709.37603361852	238.638318734652	265.784296846295	620.049873243683	489.885334826404	820.79157984951	896.504418253409
"PWY-6897"	12903.3893213405	5377.14599808278	7637.06827856678	6267.28595225748	3366.98274012271	7277.76494184873	4277.83279705223	10695.1042364656	4905.20781685535	10180.990015198	5047.57184195613	7303.95841952425	2711.94456510676	6772.08003816986	5650.18607504883	6432.31365282417	3525.16067080073	5802.28635344228	4759.16173273405	4045.31928425529	7258.11117052876	5893.47194173392	2091.52295069625	3414.40028842585	3790.81704191621	2925.31412948485	6384.33911458637	4212.07224364321	4845.37498903216	6556.31054288841	3835.47486771194	3812.67279934739	4959.66266781744	5280.4648562281	4930.93932901046	4242.07372049418	5058.35728847498	4732.12228010572	4019.23392509766	3293.12339506715	7291.73945534124	4269.76904582243	4051.1953929525	9972.12754822109	2658.9725814207	2291.66883365778	3326.68716987175	3408.95792437103	4659.91239627225	4702.30412621821	5181.75613814579	4722.09292387712	4694.17406919459	5234.22050926176	7095.29104265773	7064.55242433222	11658.7282101739	10872.9767360179	5355.97517116643	6311.06942388612	10338.170747715	3116.04533942429	4259.27488228566	4648.11376452896	3060.08881397123	4595.10820013609	4455.56283959242
